id,lyric,line
16,I don't know what else I can say,24
16,I'll leave my window open,25
16,'Cause I'm too tired at night for all these games,26
16,Just know I'm right here hoping,27
16,That you'll come in with the rain,28
16,I could go back to every laugh,29
16,But I don't wanna go there anymore,30
17,This is wrong but I can't help but feel like,1
17,There ain’t nothing more right babe,2
17,Misty morning comes again and I can't,3
17,Help but wish I could see your face,4
17,And I knew from the first note played,5
17,I'd be breaking all my rules to see you,6
17,You smile that beautiful smile and all the girls in the front row,7
17,Scream your name,8
17,"So dim that spotlight, tell me things like",9
17,I can't keep my eyes off of you,10
17,"I'm no one special, just another wide-eyed girl",11
17,Who's desperately in love with you,12
17,"Give me a photograph to hang on my wall, superstar",13
17,Morning lonelinеss,14
17,Comes around when I'm not dreaming about you,15
17,Whеn my world wakes up today,16
17,You'll be in another town,17
17,And I knew when I saw your face,18
17,I'd be counting down the ways to see you,19
17,You smile that beautiful smile and all the girls in the front row,20
17,Scream your name,21
17,"So dim that spotlight, tell me things like",22
17,I can't take my eyes off of you,23
17,"I'm no one special, just another wide-eyed girl",24
17,Who's desperately in love with you,25
17,"Give me a photograph to hang on my wall, superstar",26
17,"You played in bars, you play guitar",27
17,And I'm invisible and everyone knows who you are,28
17,"And you'll never see, you sing me to sleep",29
17,Every night from the radio,30
17,"So dim that spotlight, tell me things like",31
17,I can't take my eyes off of you,32
17,"I'm no one special, just another wide-eyed girl",33
17,Who's desperately in love with you,34
17,"Give me a photograph to hang on my wall, superstar",35
17,"Sweet, sweet superstar",36
17,Superstar,37
18,In the heat of the fight I walked away,1
18,Ignorin' words that you were sayin',2
18,Tryna make me stay,3
18,"I said, ""This time I've had enough""",4
18,And you've called a hundred times,5
18,But I'm not picking up,6
18,'Cause I'm so mad I might tell you that it's over,7
18,But if you look a little closer,8
18,"I said, ""Leave,"" but all I really want is you",9
18,To stand outside my window throwin' pebbles,10
18,"Screamin', ""I'm in love with you""",11
18,"Wait there in the pourin' rain, comin' back for more",12
18,And don't you leave 'cause I know,13
18,All I need is on the other side of the door,14
18,Me and my stupid pride are sittin' here alone,15
18,"Goin' through the photographs, starin' at the phone",16
18,I keep goin' back over things we both said,17
18,And I remember the slamming door,18
18,And all the things that I misread,19
18,"Oh, babe, if you know everything",20
18,Tell me why you couldn't see,21
18,"When I left, I wanted you to chase after me, yeah",22
18,"I said, ""Leave,"" but all I really want is you",23
18,To stand outside my window throwin' pebbles,24
18,"Screamin', ""I'm in love with you""",25
18,"Wait there in the pourin' rain, comin' back for more",26
18,And don't you leave 'cause I know,27
18,All I need is on the other side of the door,28
18,And I'll scream out the window,29
18,I can't even look at you,30
18,"I don't need you but I do, I do, I do",31
18,"I say, ""There's nothing you can say",32
18,"To make this right again, I mean it, I mean it""",33
18,But what I mean is,34
18,"I said, ""Leave,"" but, baby, all I want is you",35
18,To stand outside my window throwin' pebbles,36
18,"Screamin', ""I'm in love with you""",37
18,"Wait there in the pourin' rain, comin' back for more",38
18,And don't you leave 'cause I know,39
18,All I need is on the other side of the door,40
18,With your face and the beautiful eyes,41
18,And the conversation with the little white lies,42
18,And the faded picture of a beautiful night,43
18,You carried me from your car up the stairs,44
18,"And I broke down crying, was she worth this mess?",45
18,After everything and that little black dress,46
18,"After everything I must confess, I need you",47
19,Today was a fairytale,1
19,You were the prince,2
19,I used to be a damsel in distress,3
19,You took me by the hand and you picked me up at six,4
19,Today was a fairytale,5
19,Today was a fairytale,6
19,Today was a fairytale,7
19,I wore a dress,8
19,You wore a dark gray t-shirt,9
19,You told me I was pretty when I looked like a mess,10
19,Today was a fairytale,11
19,Time slows down,12
19,Whenever you're around,13
19,Can you feel this magic in the air?,14
19,It must have been the way you kissed me,15
19,Fell in love when I saw you standing there,16
19,It must have been the way,17
19,Today was a fairytale,18
19,It must have been the way,19
19,Today was a fairytale,20
19,Today was a fairytale,21
19,You've got a smile,22
19,That takes me to another planet,23
19,"Every move you make, everything you say is right",24
19,Today was a fairytale,25
19,Today was a fairytale,26
19,All that I can say,27
19,Is now it's getting so much clearer,28
19,Nothing made sense 'til the time I saw your face,29
19,Today was a fairytale,30
19,Time slows down,31
19,"Whenever you're around, yeah",32
19,But can you feel this magic in the air?,33
19,It must have been the way you kissed me,34
19,Fell in love when I saw you standing there,35
19,It must have been the way,36
19,Today was a fairytale,37
19,It must have been the way,38
19,Today was a fairytale,39
19,Time slows down,40
19,Whenever you're around,41
19,I can feel my heart,42
19,It's beating in my chest,43
19,Did you feel it?,44
19,I can't put this down,45
19,But can you feel this magic in the air?,46
19,It must have been the way you kissed me,47
19,Fell in love when I saw you standing there,48
19,It must have been the way,49
19,But can you feel this magic in the air?,50
19,It must have been the way you kissed me,51
19,Fell in love when I saw you standing there,52
19,It must have been the way,53
19,Today was a fairytale,54
19,It must have been the way,55
19,Today was a fairytale,56
19,"Oh, oh, yeah, oh-oh",57
19,Today was a fairytale,58
20,Once the last drop of rain has dried off the pavement,1
20,"Shouldn't I find a stain, but I never do",2
20,The way the tires turn stones on old county roads,3
20,"They leave 'em muddy underneath, reminds me of you",4
20,You find graffiti on the walls of old bathroom stalls,5
20,"You know, you can scratch it right off, it's how it used to be",6
20,"But like the dollar in your pocket, it's been spent and traded in",7
20,"You can't change where it's been, reminds me of me",8
20,"I lived, and I learned, had you, got burned",9
20,"Held out, and held on",10
20,"God knows, too long, and wasted time",11
20,"Lost tears, swore that I'd get out of here",12
20,But no amount of freedom gets you clean,13
20,I've still got you all over me,14
20,The best and worst day of June,15
20,Was the one that I met you,16
20,With your hands in your pockets,17
20,"And your ""Don't you wish you had me?"" grin",18
20,"Well I did, so I smiled",19
20,And I melted like a child,20
20,Now every breath of air I breathe reminds me of then,21
20,"And I lived, and I learned, had you, got burned",22
20,"Held out, and held on",23
20,"God knows, too long, and wasted time",24
20,"Lost tears, swore that I'd get out of here",25
20,But no amount of freedom gets you clean,26
20,I've still got you all over me,27
20,"I lived, and I learned",28
20,And found out what it was to turn around,29
20,And see that we,30
20,Were never really meant to be,31
20,"So I lied, and I cried",32
20,And I watched a part of myself die,33
20,'Cause no amount of freedom gets you clean,34
20,I've still got you all over me,35
20,I've still got you all over me,36
20,Still got you all over me,37
21,"Mr. ""Perfect face""",1
21,"Mr. ""Here to stay""",2
21,"Mr. ""Looked me in the eye and told me you would never go away""",3
21,Everything was right,4
21,"Mr. ""I've been waitin' for you all my life""",5
21,"Mr. ""Every single day until the end, I will be by your side""",6
21,"But that was when I got to know Mr. ""Change of heart""",7
21,"Mr. ""Leaves me all alone,"" I fall apart",8
21,It takes everything in me just to get up each day,9
21,But it's wonderful to see that you're okay,10
21,"Hello, Mr. ""Perfectly fine""",11
21,How's your heart after breakin' mine?,12
21,"Mr. ""Always at the right place at the right time,"" baby",13
21,"Hello, Mr. ""Casually cruel""",14
21,"Mr. ""Everything revolves around you""",15
21,I've been Miss Misery since your goodbye,16
21,"And you're Mr. ""Perfectly fine""",17
21,"Mr. ""Never told me why""",18
21,"Mr. ""Never had to see me cry""",19
21,"Mr. ""Insincere apology so he doesn't look like the bad guy""",20
21,He goes about his day,21
21,Forgets he ever even heard my name,22
21,"Well, I thought you might be different than the rest, I guess you're all the same",23
21,'Cause I hear he's got his arm 'round a brand-new girl,24
21,"I've been pickin' up my heart, he's been pickin' up her",25
21,And I never got past what you put me through,26
21,But it's wonderful to see that it never phased you,27
21,"Hello, Mr. ""Perfectly fine""",28
21,How's your heart after breakin' mine?,29
21,"Mr. ""Always at the right place at the right time,"" baby",30
21,"Hello, Mr. ""Casually cruel""",31
21,"Mr. ""Everything revolves around you""",32
21,I've been Miss Misery since your goodbye,33
21,"And you're Mr. ""Perfectly fine""",34
21,So dignified in your well-pressed suit,35
21,"So strategized, all the eyes on you",36
21,Sashay your way to your seat,37
21,"It's the best seat, in the best room",38
21,"Oh, he's so smug, Mr. ""Always wins""",39
21,So far above me in every sense,40
21,So far above feeling anything,41
21,And it's really such a shame,42
21,It's such a shame,43
21,"'Cause I was Miss ""Here to stay""",44
21,"Now I'm Miss ""Gonna be alright someday""",45
21,And someday maybe you'll miss me,46
21,"But by then, you'll be Mr. ""Too late""",47
21,"Goodbye, Mr. ""Perfectly fine""",48
21,How's your heart after breakin' mine?,49
21,"Mr. ""Always at the right place at the right time,"" baby",50
21,"Goodbye, Mr. ""Casually cruel""",51
21,"Mr. ""Everything revolves around you""",52
21,I've been Miss Misery for the last time,53
21,"And you're Mr. ""Perfectly fine""",54
21,You're perfectly fine,55
21,"Mr. ""Looked me in the eye and told me you would never go away""",56
21,You said you'd never go away,57
22,We used to walk along the streets,1
22,When the porch lights were shining bright,2
22,Before I had somewhere to be,3
22,Back when we had all night and we were happy,4
22,"I do recall a good while back, we snuck into the circus",5
22,"You threw your arms around my neck, back when I deserved it",6
22,And we were happy,7
22,"When it was good, baby, it was good, baby",8
22,We showed 'em all up,9
22,No one could touch the way we laughed in the dark,10
22,Talking 'bout your daddy's farm we were gonna buy someday,11
